Id,SalePrice
1573,180957.8870050339
1574,180957.8870073143
1575,180957.88700922517
1576,180957.8870108264
1577,180957.88701216815
1578,180957.8870132925
1579,180957.88701423464
1580,180957.8870150241
1581,180957.88701568564
1582,180957.88701624
1583,180957.8870167045
1584,180957.88701709377
1585,180957.88701741994
1586,180957.88701769325
1587,180957.88701792227
1588,180957.88701811418
1589,180957.887018275
1590,180957.88701840976
1591,180957.88701852268
1592,180957.8870186173
1593,180957.8870186966
1594,180957.88701876305
1595,180957.88701881873
1596,180957.88701886538
1597,180957.88701890447
1598,180957.8870189372
1599,180957.88701896468
1600,180957.88701898768
1601,180957.88701900694
1602,180957.8870190231
1603,180957.88701903663
1604,180957.88701904798
1605,180957.88701905747
1606,180957.88701906544
1607,180957.8870190721
1608,180957.8870190777
1609,180957.88701908238
1610,180957.8870190863
1611,180957.8870190896
1612,180957.88701909236
1613,180957.8870190947
1614,180957.8870190966
1615,180957.88701909824
1616,180957.88701909958
1617,180957.88701910074
1618,180957.88701910168
1619,180957.8870191025
1620,180957.88701910316
1621,180957.8870191037
1622,180957.88701910418
1623,180957.8870191046
1624,180957.8870191049
1625,180957.8870191052
1626,180957.88701910543
1627,180957.8870191056
1628,180957.88701910578
1629,180957.88701910592
1630,180957.88701910604
1631,180957.88701910613
1632,180957.88701910622
1633,180957.88701910627
1634,180957.88701910633
1635,180957.8870191064
1636,180957.88701910642
1637,180957.88701910645
1638,180957.88701910648
1639,180957.8870191065
1640,180957.88701910654
1641,180957.88701910654
1642,180957.88701910657
1643,180957.88701910657
1644,180957.88701910657
1645,180957.8870191066
1646,180957.8870191066
1647,180957.8870191066
1648,180957.8870191066
1649,180957.8870191066
1650,180957.8870191066
1651,180957.88701910662
1652,180957.88701910662
1653,180957.88701910662
1654,180957.88701910662
1655,180957.88701910662
1656,180957.88701910662
1657,180957.88701910662
1658,180957.88701910662
1659,180957.88701910662
1660,180957.88701910662
1661,180957.88701910662
1662,180957.88701910662
1663,180957.88701910662
1664,180957.88701910662
1665,180957.88701910662
1666,180957.88701910662
1667,180957.88701910662
1668,180957.88701910662
1669,180957.88701910662
1670,180957.88701910662
1671,180957.88701910662
1672,180957.88701910662
1673,180957.88701910662
1674,180957.88701910662
1675,180957.88701910662
1676,180957.88701910662
1677,180957.88701910662
1678,180957.88701910662
1679,180957.88701910662
1680,180957.88701910662
1681,180957.88701910662
1682,180957.88701910662
1683,180957.88701910662
1684,180957.88701910662
1685,180957.88701910662
1686,180957.88701910662
1687,180957.88701910662
1688,180957.88701910662
1689,180957.88701910662
1690,180957.88701910662
1691,180957.88701910662
1692,180957.88701910662
1693,180957.88701910662
1694,180957.88701910662
1695,180957.88701910662
1696,180957.88701910662
1697,180957.88701910662
1698,180957.88701910662
1699,180957.88701910662
1700,180957.88701910662
1701,180957.88701910662
1702,180957.88701910662
1703,180957.88701910662
1704,180957.88701910662
1705,180957.88701910662
1706,180957.88701910662
1707,180957.88701910662
1708,180957.88701910662
1709,180957.88701910662
1710,180957.88701910662
1711,180957.88701910662
1712,180957.88701910662
1713,180957.88701910662
1714,180957.88701910662
1715,180957.88701910662
1716,180957.88701910662
1717,180957.88701910662
1718,180957.88701910662
1719,180957.88701910662
1720,180957.88701910662
1721,180957.88701910662
1722,180957.88701910662
1723,180957.88701910662
1724,180957.88701910662
1725,180957.88701910662
1726,180957.88701910662
1727,180957.88701910662
1728,180957.88701910662
1729,180957.88701910662
1730,180957.88701910662
1731,180957.88701910662
1732,180957.88701910662
1733,180957.88701910662
1734,180957.88701910662
1735,180957.88701910662
1736,180957.88701910662
1737,180957.88701910662
1738,180957.88701910662
1739,180957.88701910662
1740,180957.88701910662
1741,180957.88701910662
1742,180957.88701910662
1743,180957.88701910662
1744,180957.88701910662
1745,180957.88701910662
1746,180957.88701910662
1747,180957.88701910662
1748,180957.88701910662
1749,180957.88701910662
1750,180957.88701910662
1751,180957.88701910662
1752,180957.88701910662
1753,180957.88701910662
1754,180957.88701910662
1755,180957.88701910662
1756,180957.88701910662
1757,180957.88701910662
1758,180957.88701910662
1759,180957.88701910662
1760,180957.88701910662
1761,180957.88701910662
1762,180957.88701910662
1763,180957.88701910662
1764,180957.88701910662
1765,180957.88701910662
1766,180957.88701910662
1767,180957.88701910662
1768,180957.88701910662
1769,180957.88701910662
1770,180957.88701910662
1771,180957.88701910662
1772,180957.88701910662
1773,180957.88701910662
1774,180957.88701910662
1775,180957.88701910662
1776,180957.88701910662
1777,180957.88701910662
1778,180957.88701910662
1779,180957.88701910662
1780,180957.88701910662
1781,180957.88701910662
1782,180957.88701910662
1783,180957.88701910662
1784,180957.88701910662
1785,180957.88701910662
1786,180957.88701910662
1787,180957.88701910662
1788,180957.88701910662
1789,180957.88701910662
1790,180957.88701910662
1791,180957.88701910662
1792,180957.88701910662
1793,180957.88701910662
1794,180957.88701910662
1795,180957.88701910662
1796,180957.88701910662
1797,180957.88701910662
1798,180957.88701910662
1799,180957.88701910662
1800,180957.88701910662
1801,180957.88701910662
1802,180957.88701910662
1803,180957.88701910662
1804,180957.88701910662
1805,180957.88701910662
1806,180957.88701910662
1807,180957.88701910662
1808,180957.88701910662
1809,180957.88701910662
1810,180957.88701910662
1811,180957.88701910662
1812,180957.88701910662
1813,180957.88701910662
1814,180957.88701910662
1815,180957.88701910662
1816,180957.88701910662
1817,180957.88701910662
1818,180957.88701910662
1819,180957.88701910662
1820,180957.88701910662
1821,180957.88701910662
1822,180957.88701910662
1823,180957.88701910662
1824,180957.88701910662
1825,180957.88701910662
1826,180957.88701910662
1827,180957.88701910662
1828,180957.88701910662
1829,180957.88701910662
1830,180957.88701910662
1831,180957.88701910662
1832,180957.88701910662
1833,180957.88701910662
1834,180957.88701910662
1835,180957.88701910662
1836,180957.88701910662
1837,180957.88701910662
1838,180957.88701910662
1839,180957.88701910662
1840,180957.88701910662
1841,180957.88701910662
1842,180957.88701910662
1843,180957.88701910662
1844,180957.88701910662
1845,180957.88701910662
1846,180957.88701910662
1847,180957.88701910662
1848,180957.88701910662
1849,180957.88701910662
1850,180957.88701910662
1851,180957.88701910662
1852,180957.88701910662
1853,180957.88701910662
1854,180957.88701910662
1855,180957.88701910662
1856,180957.88701910662
1857,180957.88701910662
1858,180957.88701910662
1859,180957.88701910662
1860,180957.88701910662
1861,180957.88701910662
1862,180957.88701910662
1863,180957.88701910662
1864,180957.88701910662
1865,180957.88701910662
1866,180957.88701910662
1867,180957.88701910662
1868,180957.88701910662
1869,180957.88701910662
1870,180957.88701910662
1871,180957.88701910662
1872,180957.88701910662
1873,180957.88701910662
1874,180957.88701910662
1875,180957.88701910662
1876,180957.88701910662
1877,180957.88701910662
1878,180957.88701910662
1879,180957.88701910662
1880,180957.88701910662
1881,180957.88701910662
1882,180957.88701910662
1883,180957.88701910662
1884,180957.88701910662
1885,180957.88701910662
1886,180957.88701910662
1887,180957.88701910662
1888,180957.88701910662
1889,180957.88701910662
1890,180957.88701910662
1891,180957.88701910662
1892,180957.88701910662
1893,180957.88701910662
1894,180957.88701910662
1895,180957.88701910662
1896,180957.88701910662
1897,180957.88701910662
1898,180957.88701910662
1899,180957.88701910662
1900,180957.88701910662
1901,180957.88701910662
1902,180957.88701910662
1903,180957.88701910662
1904,180957.88701910662
1905,180957.88701910662
1906,180957.88701910662
1907,180957.88701910662
1908,180957.88701910662
1909,180957.88701910662
1910,180957.88701910662
1911,180957.88701910662
1912,180957.88701910662
1913,180957.88701910662
1914,180957.88701910662
1915,180957.88701910662
1916,180957.88701910662
1917,180957.88701910662
1918,180957.88701910662
1919,180957.88701910662
1920,180957.88701910662
1921,180957.88701910662
1922,180957.88701910662
1923,180957.88701910662
1924,180957.88701910662
1925,180957.88701910662
1926,180957.88701910662
1927,180957.88701910662
1928,180957.88701910662
1929,180957.88701910662
1930,180957.88701910662
1931,180957.88701910662
1932,180957.88701910662
1933,180957.88701910662
1934,180957.88701910662
1935,180957.88701910662
1936,180957.88701910662
1937,180957.88701910662
1938,180957.88701910662
1939,180957.88701910662
1940,180957.88701910662
1941,180957.88701910662
1942,180957.88701910662
1943,180957.88701910662
1944,180957.88701910662
1945,180957.88701910662
1946,180957.88701910662
1947,180957.88701910662
1948,180957.88701910662
1949,180957.88701910662
1950,180957.88701910662
1951,180957.88701910662
1952,180957.88701910662
1953,180957.88701910662
1954,180957.88701910662
1955,180957.88701910662
1956,180957.88701910662
1957,180957.88701910662
1958,180957.88701910662
1959,180957.88701910662
1960,180957.88701910662
1961,180957.88701910662
1962,180957.88701910662
1963,180957.88701910662
1964,180957.88701910662
1965,180957.88701910662
1966,180957.88701910662
1967,180957.88701910662
1968,180957.88701910662
1969,180957.88701910662
1970,180957.88701910662
1971,180957.88701910662
1972,180957.88701910662
1973,180957.88701910662
1974,180957.88701910662
1975,180957.88701910662
1976,180957.88701910662
1977,180957.88701910662
1978,180957.88701910662
1979,180957.88701910662
1980,180957.88701910662
1981,180957.88701910662
1982,180957.88701910662
1983,180957.88701910662
1984,180957.88701910662
1985,180957.88701910662
1986,180957.88701910662
1987,180957.88701910662
1988,180957.88701910662
1989,180957.88701910662
1990,180957.88701910662
1991,180957.88701910662
1992,180957.88701910662
1993,180957.88701910662
1994,180957.88701910662
1995,180957.88701910662
1996,180957.88701910662
1997,180957.88701910662
1998,180957.88701910662
1999,180957.88701910662
2000,180957.88701910662
2001,180957.88701910662
2002,180957.88701910662
2003,180957.88701910662
2004,180957.88701910662
2005,180957.88701910662
2006,180957.88701910662
2007,180957.88701910662
2008,180957.88701910662
2009,180957.88701910662
2010,180957.88701910662
2011,180957.88701910662
2012,180957.88701910662
2013,180957.88701910662
2014,180957.88701910662
2015,180957.88701910662
2016,180957.88701910662
2017,180957.88701910662
2018,180957.88701910662
2019,180957.88701910662
2020,180957.88701910662
2021,180957.88701910662
2022,180957.88701910662
2023,180957.88701910662
2024,180957.88701910662
2025,180957.88701910662
2026,180957.88701910662
2027,180957.88701910662
2028,180957.88701910662
2029,180957.88701910662
2030,180957.88701910662
2031,180957.88701910662
2032,180957.88701910662
2033,180957.88701910662
2034,180957.88701910662
2035,180957.88701910662
2036,180957.88701910662
2037,180957.88701910662
2038,180957.88701910662
2039,180957.88701910662
2040,180957.88701910662
2041,180957.88701910662
2042,180957.88701910662
2043,180957.88701910662
2044,180957.88701910662
2045,180957.88701910662
2046,180957.88701910662
2047,180957.88701910662
2048,180957.88701910662
2049,180957.88701910662
2050,180957.88701910662
2051,180957.88701910662
2052,180957.88701910662
2053,180957.88701910662
2054,180957.88701910662
2055,180957.88701910662
2056,180957.88701910662
2057,180957.88701910662
2058,180957.88701910662
2059,180957.88701910662
2060,180957.88701910662
2061,180957.88701910662
2062,180957.88701910662
2063,180957.88701910662
2064,180957.88701910662
2065,180957.88701910662
2066,180957.88701910662
2067,180957.88701910662
2068,180957.88701910662
2069,180957.88701910662
2070,180957.88701910662
2071,180957.88701910662
2072,180957.88701910662
2073,180957.88701910662
2074,180957.88701910662
2075,180957.88701910662
2076,180957.88701910662
2077,180957.88701910662
2078,180957.88701910662
2079,180957.88701910662
2080,180957.88701910662
2081,180957.88701910662
2082,180957.88701910662
2083,180957.88701910662
2084,180957.88701910662
2085,180957.88701910662
2086,180957.88701910662
2087,180957.88701910662
2088,180957.88701910662
2089,180957.88701910662
2090,180957.88701910662
2091,180957.88701910662
2092,180957.88701910662
2093,180957.88701910662
2094,180957.88701910662
2095,180957.88701910662
2096,180957.88701910662
2097,180957.88701910662
2098,180957.88701910662
2099,180957.88701910662
2100,180957.88701910662
2101,180957.88701910662
2102,180957.88701910662
2103,180957.88701910662
2104,180957.88701910662
2105,180957.88701910662
2106,180957.88701910662
2107,180957.88701910662
2108,180957.88701910662
2109,180957.88701910662
2110,180957.88701910662
2111,180957.88701910662
2112,180957.88701910662
2113,180957.88701910662
2114,180957.88701910662
2115,180957.88701910662
2116,180957.88701910662
2117,180957.88701910662
2118,180957.88701910662
2119,180957.88701910662
2120,180957.88701910662
2121,180957.88701910662
2122,180957.88701910662
2123,180957.88701910662
2124,180957.88701910662
2125,180957.88701910662
2126,180957.88701910662
2127,180957.88701910662
2128,180957.88701910662
2129,180957.88701910662
2130,180957.88701910662
2131,180957.88701910662
2132,180957.88701910662
2133,180957.88701910662
2134,180957.88701910662
2135,180957.88701910662
2136,180957.88701910662
2137,180957.88701910662
2138,180957.88701910662
2139,180957.88701910662
2140,180957.88701910662
2141,180957.88701910662
2142,180957.88701910662
2143,180957.88701910662
2144,180957.88701910662
2145,180957.88701910662
2146,180957.88701910662
2147,180957.88701910662
2148,180957.88701910662
2149,180957.88701910662
2150,180957.88701910662
2151,180957.88701910662
2152,180957.88701910662
2153,180957.88701910662
2154,180957.88701910662
2155,180957.88701910662
2156,180957.88701910662
2157,180957.88701910662
2158,180957.88701910662
2159,180957.88701910662
2160,180957.88701910662
2161,180957.88701910662
2162,180957.88701910662
2163,180957.88701910662
2164,180957.88701910662
2165,180957.88701910662
2166,180957.88701910662
2167,180957.88701910662
2168,180957.88701910662
2169,180957.88701910662
2170,180957.88701910662
2171,180957.88701910662
2172,180957.88701910662
2173,180957.88701910662
2174,180957.88701910662
2175,180957.88701910662
2176,180957.88701910662
2177,180957.88701910662
2178,180957.88701910662
2179,180957.88701910662
2180,180957.88701910662
2181,180957.88701910662
2182,180957.88701910662
2183,180957.88701910662
2184,180957.88701910662
2185,180957.88701910662
2186,180957.88701910662
2187,180957.88701910662
2188,180957.88701910662
2189,180957.88701910662
2190,180957.88701910662
2191,180957.88701910662
2192,180957.88701910662
2193,180957.88701910662
2194,180957.88701910662
2195,180957.88701910662
2196,180957.88701910662
2197,180957.88701910662
2198,180957.88701910662
2199,180957.88701910662
2200,180957.88701910662
2201,180957.88701910662
2202,180957.88701910662
2203,180957.88701910662
2204,180957.88701910662
2205,180957.88701910662
2206,180957.88701910662
2207,180957.88701910662
2208,180957.88701910662
2209,180957.88701910662
2210,180957.88701910662
2211,180957.88701910662
2212,180957.88701910662
2213,180957.88701910662
2214,180957.88701910662
2215,180957.88701910662
2216,180957.88701910662
2217,180957.88701910662
2218,180957.88701910662
2219,180957.88701910662
2220,180957.88701910662
2221,180957.88701910662
2222,180957.88701910662
2223,180957.88701910662
2224,180957.88701910662
2225,180957.88701910662
2226,180957.88701910662
2227,180957.88701910662
2228,180957.88701910662
2229,180957.88701910662
2230,180957.88701910662
2231,180957.88701910662
2232,180957.88701910662
2233,180957.88701910662
2234,180957.88701910662
2235,180957.88701910662
2236,180957.88701910662
2237,180957.88701910662
2238,180957.88701910662
2239,180957.88701910662
2240,180957.88701910662
2241,180957.88701910662
2242,180957.88701910662
2243,180957.88701910662
2244,180957.88701910662
2245,180957.88701910662
2246,180957.88701910662
2247,180957.88701910662
2248,180957.88701910662
2249,180957.88701910662
2250,180957.88701910662
2251,180957.88701910662
2252,180957.88701910662
2253,180957.88701910662
2254,180957.88701910662
2255,180957.88701910662
2256,180957.88701910662
2257,180957.88701910662
2258,180957.88701910662
2259,180957.88701910662
2260,180957.88701910662
2261,180957.88701910662
2262,180957.88701910662
2263,180957.88701910662
2264,180957.88701910662
2265,180957.88701910662
2266,180957.88701910662
2267,180957.88701910662
2268,180957.88701910662
2269,180957.88701910662
2270,180957.88701910662
2271,180957.88701910662
2272,180957.88701910662
2273,180957.88701910662
2274,180957.88701910662
2275,180957.88701910662
2276,180957.88701910662
2277,180957.88701910662
2278,180957.88701910662
2279,180957.88701910662
2280,180957.88701910662
2281,180957.88701910662
2282,180957.88701910662
2283,180957.88701910662
2284,180957.88701910662
2285,180957.88701910662
2286,180957.88701910662
2287,180957.88701910662
2288,180957.88701910662
2289,180957.88701910662
2290,180957.88701910662
2291,180957.88701910662
2292,180957.88701910662
2293,180957.88701910662
2294,180957.88701910662
2295,180957.88701910662
2296,180957.88701910662
2297,180957.88701910662
2298,180957.88701910662
2299,180957.88701910662
2300,180957.88701910662
2301,180957.88701910662
2302,180957.88701910662
2303,180957.88701910662
2304,180957.88701910662
2305,180957.88701910662
2306,180957.88701910662
2307,180957.88701910662
2308,180957.88701910662
2309,180957.88701910662
2310,180957.88701910662
2311,180957.88701910662
2312,180957.88701910662
2313,180957.88701910662
2314,180957.88701910662
2315,180957.88701910662
2316,180957.88701910662
2317,180957.88701910662
2318,180957.88701910662
2319,180957.88701910662
2320,180957.88701910662
2321,180957.88701910662
2322,180957.88701910662
2323,180957.88701910662
2324,180957.88701910662
2325,180957.88701910662
2326,180957.88701910662
2327,180957.88701910662
2328,180957.88701910662
2329,180957.88701910662
2330,180957.88701910662
2331,180957.88701910662
2332,180957.88701910662
2333,180957.88701910662
2334,180957.88701910662
2335,180957.88701910662
2336,180957.88701910662
2337,180957.88701910662
2338,180957.88701910662
2339,180957.88701910662
2340,180957.88701910662
2341,180957.88701910662
2342,180957.88701910662
2343,180957.88701910662
2344,180957.88701910662
2345,180957.88701910662
2346,180957.88701910662
2347,180957.88701910662
2348,180957.88701910662
2349,180957.88701910662
2350,180957.88701910662
2351,180957.88701910662
2352,180957.88701910662
2353,180957.88701910662
2354,180957.88701910662
2355,180957.88701910662
2356,180957.88701910662
2357,180957.88701910662
2358,180957.88701910662
2359,180957.88701910662
2360,180957.88701910662
2361,180957.88701910662
2362,180957.88701910662
2363,180957.88701910662
2364,180957.88701910662
2365,180957.88701910662
2366,180957.88701910662
2367,180957.88701910662
2368,180957.88701910662
2369,180957.88701910662
2370,180957.88701910662
2371,180957.88701910662
2372,180957.88701910662
2373,180957.88701910662
2374,180957.88701910662
2375,180957.88701910662
2376,180957.88701910662
2377,180957.88701910662
2378,180957.88701910662
2379,180957.88701910662
2380,180957.88701910662
2381,180957.88701910662
2382,180957.88701910662
2383,180957.88701910662
2384,180957.88701910662
2385,180957.88701910662
2386,180957.88701910662
2387,180957.88701910662
2388,180957.88701910662
2389,180957.88701910662
2390,180957.88701910662
2391,180957.88701910662
2392,180957.88701910662
2393,180957.88701910662
2394,180957.88701910662
2395,180957.88701910662
2396,180957.88701910662
2397,180957.88701910662
2398,180957.88701910662
2399,180957.88701910662
2400,180957.88701910662
2401,180957.88701910662
2402,180957.88701910662
2403,180957.88701910662
2404,180957.88701910662
2405,180957.88701910662
2406,180957.88701910662
2407,180957.88701910662
2408,180957.88701910662
2409,180957.88701910662
2410,180957.88701910662
2411,180957.88701910662
2412,180957.88701910662
2413,180957.88701910662
2414,180957.88701910662
2415,180957.88701910662
2416,180957.88701910662
2417,180957.88701910662
2418,180957.88701910662
2419,180957.88701910662
2420,180957.88701910662
2421,180957.88701910662
2422,180957.88701910662
2423,180957.88701910662
2424,180957.88701910662
2425,180957.88701910662
2426,180957.88701910662
2427,180957.88701910662
2428,180957.88701910662
2429,180957.88701910662
2430,180957.88701910662
2431,180957.88701910662
2432,180957.88701910662
2433,180957.88701910662
2434,180957.88701910662
2435,180957.88701910662
2436,180957.88701910662
2437,180957.88701910662
2438,180957.88701910662
2439,180957.88701910662
2440,180957.88701910662
2441,180957.88701910662
2442,180957.88701910662
2443,180957.88701910662
2444,180957.88701910662
2445,180957.88701910662
2446,180957.88701910662
2447,180957.88701910662
2448,180957.88701910662
2449,180957.88701910662
2450,180957.88701910662
2451,180957.88701910662
2452,180957.88701910662
2453,180957.88701910662
2454,180957.88701910662
2455,180957.88701910662
2456,180957.88701910662
2457,180957.88701910662
2458,180957.88701910662
2459,180957.88701910662
2460,180957.88701910662
2461,180957.88701910662
2462,180957.88701910662
2463,180957.88701910662
2464,180957.88701910662
2465,180957.88701910662
2466,180957.88701910662
2467,180957.88701910662
2468,180957.88701910662
2469,180957.88701910662
2470,180957.88701910662
2471,180957.88701910662
2472,180957.88701910662
2473,180957.88701910662
2474,180957.88701910662
2475,180957.88701910662
2476,180957.88701910662
2477,180957.88701910662
2478,180957.88701910662
2479,180957.88701910662
2480,180957.88701910662
2481,180957.88701910662
2482,180957.88701910662
2483,180957.88701910662
2484,180957.88701910662
2485,180957.88701910662
2486,180957.88701910662
2487,180957.88701910662
2488,180957.88701910662
2489,180957.88701910662
2490,180957.88701910662
2491,180957.88701910662
2492,180957.88701910662
2493,180957.88701910662
2494,180957.88701910662
2495,180957.88701910662
2496,180957.88701910662
2497,180957.88701910662
2498,180957.88701910662
2499,180957.88701910662
2500,180957.88701910662
2501,180957.88701910662
2502,180957.88701910662
2503,180957.88701910662
2504,180957.88701910662
2505,180957.88701910662
2506,180957.88701910662
2507,180957.88701910662
2508,180957.88701910662
2509,180957.88701910662
2510,180957.88701910662
2511,180957.88701910662
2512,180957.88701910662
2513,180957.88701910662
2514,180957.88701910662
2515,180957.88701910662
2516,180957.88701910662
2517,180957.88701910662
2518,180957.88701910662
2519,180957.88701910662
2520,180957.88701910662
2521,180957.88701910662
2522,180957.88701910662
2523,180957.88701910662
2524,180957.88701910662
2525,180957.88701910662
2526,180957.88701910662
2527,180957.88701910662
2528,180957.88701910662
2529,180957.88701910662
2530,180957.88701910662
2531,180957.88701910662
2532,180957.88701910662
2533,180957.88701910662
2534,180957.88701910662
2535,180957.88701910662
2536,180957.88701910662
2537,180957.88701910662
2538,180957.88701910662
2539,180957.88701910662
2540,180957.88701910662
2541,180957.88701910662
2542,180957.88701910662
2543,180957.88701910662
2544,180957.88701910662
2545,180957.88701910662
2546,180957.88701910662
2547,180957.88701910662
2548,180957.88701910662
2549,180957.88701910662
2550,180957.88701910662
2551,180957.88701910662
2552,180957.88701910662
2553,180957.88701910662
2554,180957.88701910662
2555,180957.88701910662
2556,180957.88701910662
2557,180957.88701910662
2558,180957.88701910662
2559,180957.88701910662
2560,180957.88701910662
2561,180957.88701910662
2562,180957.88701910662
2563,180957.88701910662
2564,180957.88701910662
2565,180957.88701910662
2566,180957.88701910662
2567,180957.88701910662
2568,180957.88701910662
2569,180957.88701910662
2570,180957.88701910662
2571,180957.88701910662
2572,180957.88701910662
2573,180957.88701910662
2574,180957.88701910662
2575,180957.88701910662
2576,180957.88701910662
2577,180957.88701910662
2578,180957.88701910662
2579,180957.88701910662
2580,180957.88701910662
2581,180957.88701910662
2582,180957.88701910662
2583,180957.88701910662
2584,180957.88701910662
2585,180957.88701910662
2586,180957.88701910662
2587,180957.88701910662
2588,180957.88701910662
2589,180957.88701910662
2590,180957.88701910662
2591,180957.88701910662
2592,180957.88701910662
2593,180957.88701910662
2594,180957.88701910662
2595,180957.88701910662
2596,180957.88701910662
2597,180957.88701910662
2598,180957.88701910662
2599,180957.88701910662
2600,180957.88701910662
2601,180957.88701910662
2602,180957.88701910662
2603,180957.88701910662
2604,180957.88701910662
2605,180957.88701910662
2606,180957.88701910662
2607,180957.88701910662
2608,180957.88701910662
2609,180957.88701910662
2610,180957.88701910662
2611,180957.88701910662
2612,180957.88701910662
2613,180957.88701910662
2614,180957.88701910662
2615,180957.88701910662
2616,180957.88701910662
2617,180957.88701910662
2618,180957.88701910662
2619,180957.88701910662
2620,180957.88701910662
2621,180957.88701910662
2622,180957.88701910662
2623,180957.88701910662
2624,180957.88701910662
2625,180957.88701910662
2626,180957.88701910662
2627,180957.88701910662
2628,180957.88701910662
2629,180957.88701910662
2630,180957.88701910662
2631,180957.88701910662
2632,180957.88701910662
2633,180957.88701910662
2634,180957.88701910662
2635,180957.88701910662
2636,180957.88701910662
2637,180957.88701910662
2638,180957.88701910662
2639,180957.88701910662
2640,180957.88701910662
2641,180957.88701910662
2642,180957.88701910662
2643,180957.88701910662
2644,180957.88701910662
2645,180957.88701910662
2646,180957.88701910662
2647,180957.88701910662
2648,180957.88701910662
2649,180957.88701910662
2650,180957.88701910662
2651,180957.88701910662
2652,180957.88701910662
2653,180957.88701910662
2654,180957.88701910662
2655,180957.88701910662
2656,180957.88701910662
2657,180957.88701910662
2658,180957.88701910662
2659,180957.88701910662
2660,180957.88701910662
2661,180957.88701910662
2662,180957.88701910662
2663,180957.88701910662
2664,180957.88701910662
2665,180957.88701910662
2666,180957.88701910662
2667,180957.88701910662
2668,180957.88701910662
2669,180957.88701910662
2670,180957.88701910662
2671,180957.88701910662
2672,180957.88701910662
2673,180957.88701910662
2674,180957.88701910662
2675,180957.88701910662
2676,180957.88701910662
2677,180957.88701910662
2678,180957.88701910662
2679,180957.88701910662
2680,180957.88701910662
2681,180957.88701910662
2682,180957.88701910662
2683,180957.88701910662
2684,180957.88701910662
2685,180957.88701910662
2686,180957.88701910662
2687,180957.88701910662
2688,180957.88701910662
2689,180957.88701910662
2690,180957.88701910662
2691,180957.88701910662
2692,180957.88701910662
2693,180957.88701910662
2694,180957.88701910662
2695,180957.88701910662
2696,180957.88701910662
2697,180957.88701910662
2698,180957.88701910662
2699,180957.88701910662
2700,180957.88701910662
2701,180957.88701910662
2702,180957.88701910662
2703,180957.88701910662
2704,180957.88701910662
2705,180957.88701910662
2706,180957.88701910662
2707,180957.88701910662
2708,180957.88701910662
2709,180957.88701910662
2710,180957.88701910662
2711,180957.88701910662
2712,180957.88701910662
2713,180957.88701910662
2714,180957.88701910662
2715,180957.88701910662
2716,180957.88701910662
2717,180957.88701910662
2718,180957.88701910662
2719,180957.88701910662
2720,180957.88701910662
2721,180957.88701910662
2722,180957.88701910662
2723,180957.88701910662
2724,180957.88701910662
2725,180957.88701910662
2726,180957.88701910662
2727,180957.88701910662
2728,180957.88701910662
2729,180957.88701910662
2730,180957.88701910662
2731,180957.88701910662
